@RELATION golfdata.csv

@ATTRIBUTE name	{HarrisonFrazar,DavisLoveIII,FrankLickliter,BrinyBaird,JerryKelly,JohnRiegger,StephenAmes,CraigBarlow,PaulAzinger,RetiefGoosen,JohnHuston,VijaySingh,OmarUresti,AaronBaddeley,CraigBowden,BrendenPappas,JesperParnevik,BoVanPelt,MichaelAllen,LukeDonald,JoeDurant,CarlosFranco,ShaunMicheel,CoreyPavin,ChrisRiley,StephenAllan,CameronBeckman,RobertGamez,CharlesHowellIII,JonathanByrd,BenCrane,MarkHensby,TimHerron,PatPerez,D.J.Brigman,BartBryant,FredFunk,BrianGay,DuffyWaldorf,TommyArmourIII,PatBates,JasonDufner,BrentGeiberger,JohnMaginnes,ShigekiMaruyama,KevinNa,OlinBrowne,RussCochran,PeterJacobsen,TedPurdy,HidetoTanihara,TjaartvanderWalt,DannyBriggs,JonathanKaye,KenichiKuboya,RodPampling,AndreStolz,BobBurns,KenDuke,DavidIshii,TomLehman,ScottSimpson,ArjunAtwal,WoodyAustin,JasonBohn,ToddFischer,LucasGlover,RichardS.Johnson,BobbyKalinowski,BradLardon,JoeOgilvie,RyanPalmer,JohnSenden,HidemichiTanaka,JeffBrehaut,HeathSlocum,LorenRoberts,TomCarter,JeffMaggert,StuartAppleby,ChadCampbell,JimFuryk,CraigPerks,KennyPerry,BrettQuigley,GrantWaite,GeneSauers,DarrenClarke,MichelleWie,DavidMorlandIV,BoydSummerhays,DeanWilson,DanielChopra,RichBarcelo,BenCurtis,JohnCook,ScottHoch,TomPernice_Jr,EstebanToledo,TrippIsenhour,BrianKortan,RogerTambellini,DavidBranshaw,KrisCox,ZachJohnson,RonCastillo_Jr,SteveFlesch,DavidPeoples,SpikeMcRoy,GregMeyer,VaughnTaylor,ChrisCouch,NotahBegayIII,ChrisSmith,CraigStadler,TimPetrovic,HunterMahan,DanOlsen,AdamScott,RolandThatcher,SkipKendall,MattKuchar,JeffSluman,BlaineMcCallister,WesShort,BrianBateman,PatrickSheehan,J.P.Hayes,KevinHayashi,TetsujiHiratsuka,ToddHamilton,HirofumiMiyase,YusakuMiyazato,JohnMorse,KevinMuncrief,ScottHend,CarlPettersson,JonathanOta,MyungJunPark,GuyBoros,TomByrum,DaveEichelberger,PhilMickelson,JayHaas,BernhardLanger,KentJones,J.L.Lewis,KirkTriplett,RoccoMediate,MarkOMeara,GeoffOgilvy,ScottVerplank,DannyEllis,JustinLeonard,JohnDaly,LeeJanzen,StephenLeaney,RobertDamron,BobEstes,StevePate,MikeWeir,BillyAndrade,PaulStankowski,MarcoDawson,FredrikJacobson,StewartCink,NealLancaster,ScottMcCarron,SteveElkington,DonnieHammond,KevinSutherland,MarkCalcavecchia,MathiasGronberg,Per-UlrikJohansson,J.J.Henry,SteveLowery,GlenHnatiuk,IanLeggatt,PatrickMoore,JayWilliamson,DanForsman,JayDelsing,KeithFergus,MattGogel,MarkBrooks,DudleyHart,BillyMayfair,BrandtJobe,RichBeem,GlenDay,ChrisDiMarco,SteveStricker,HalSutton,JoeySindelar,DavidGossett,CliffKresge,GeoffreyDean,EdFiori,MichaelBeard,MarkHayes,SergioGarcia,RobertAllenby,RickyBarnes,AlexCejka,BobTway,JimCarter,ArronOberholser,JohnRollins,K.J.Choi,FredCouples,TimClark,RorySabbatini,PaulCasey,NiclasFasth,HankKuehne,StevenTate,BillGlasson,DonYrene,GusCable,TonyRohlik,BrettUpper,PhillipPrice,WillieWood,JayDonBlake,GregChalmers,DavidEdwards,SteveFriesen,MarkWilson,JoelKribel,DavidSutherland,KevinStadler,DennisPaulson,TrevorDodds,DeanePappas,CaseyMartin,ScottGutschewski,AaronBarber,StanUtley,JasonGore,MikeHulbert,LarryMize,BryceMolder,JohnE.Morgan,TagRidings,NickWatney,BrianWatts,BradFaxon,JoseMariaOlazabal,TommyTolles,KrisMoe,MikeSpringer,MichaelClarkII,MarkWiebe,PaulMcGinley,JimMcGovern,RobinFreeman,MikeGrob,ToddBarranger,RobertHamilton,D.A.Points,KevinStreelman,BrianHenninger,MikeStandly,KeithClearwater,JohnEllis,KellyGibson,MikeHeinen,DavidLebeck,JinPark,DickyPride,DaveStockton_Jr,KenGreen,ShawnKelly,GeorgeBurns,GarrettWillis,RogerMaltbie,RickLeibovich,ThomasBjorn,TigerWoods,KeiichiroFukabori,LeeWestwood,ChrisHeinz,RonSkayhan,DavidSchnider,PaulHoltby,TimParun,MikeLavery,J.B.Sneve,DavidOh,JustinRose,DavidToms,PeterLonard,AngelCabrera,DavidBerganio_Jr,EduardoRomero,NickPrice,ScottHeyn,FultonAllem,DaisukeMaruyama,DavidFrost,DannyEdwards,DonPooley,TedTryba,JohnDouma,SeanMurphy,ChrisNallen,ScottHarrington,CarlPaulson,BenoitBeisser,CraigParry,JoseCoceres,ErikCompton,SvenStruver,BobFord,SteveBurns,AlanMorin,TatsuakiNakamura,DeanProwse,BobHeintz,ToddGleaton,AndyMorse,RamonBescansa,LeeRinker,LenMattiace,JohnBungert,TrevorImmelman,TomWatson,NickFaldo,ErnieEls,PatrickDamron,NickFlanagan,IanPoulter,DeanA.Wilson,ArnoldPalmer,PadraigHarrington,ColinMontgomerie,GregNorman,PaulLawrie,BrianDavis,FranklinLangham,KevinDurkin,TimWeinhart,NickCassini,DavidNoll,CraigStevens,BrianDixon,CaseyWittenberg,SandyLyle,BrandtSnedeker,MichaelCampbell,BenCrenshaw,RaymondFloyd,Lian-WeiZhang,JackNicklaus,NathanSmith,IanWoosnam,ToshiIzawa,GaryWolstenholme,FuzzyZoeller,GaryPlayer,CharlesCoody,TommyAaron,CurtisStrange,JeffreyLankford,D.J.Trahan,GeorgeBryan,MikeHarmon,BrianHarman,EdwardLoar,PhilBlackmar,JimmyWalker,VictorSchwamkrug,DavidLundstrom,BrianSmith,TyArmstrong,LonnyAlexander,KenKelley,JasonLaing,JamesH.McLean,AndrewMcLardy,BrentSchwarzrock,PatrickPrince,DavidChurch,MichaelPearson,TimThelen,BryantMacKellar,DerekSanders,KellyMitchum,JerryHaas,CharlesWarren,ScottPiercy,AndyCrain,JasonHartwick,JCAnderson,BradElder,JamieElliott,CameronDoan,MichaelHenderson,DanPohl,RodCurl,MichaelBradley,DougBarron,JoelEdwards,VanceVeazey,JimGallagher_Jr,GregKraft,RickFehr,DavidHowser,BrianWilson,ZebPatten,BobbyCochran,BrettPaquet,MattLoving,LorenPersonett,TimTims,DarrenFichardt,ThongchaiJaidee,BradAdamonis,MiguelAngelJimenez,DarrellKestner,CarlAlexander,CraigThomas,HeathWassem,RobertDeruntz,SpencerLevin,DavidRoesch,BillHaas,GeoffreySisk,TomKite,JoakimHaeggman,ChezReavie,JustinHicks,BubbaWatson,RobertGarrigus,BrendanJones,BrockMackenzie,ParkerMcLachlin,EricAxley,AndrewTschudin,CamiloVillegas,JohnElliott,ThomasLevet,ScottWeatherly,CharletonDechert,PeteJordan,DavidFaught,GabrielHjertstedt,JohnConnelly,JeffGove,JimmyGreen,LeifOlsen,PaytonOsborn,StephenSokol,JohnsonWagner,SteveGotsche,CaseyBourque,OscarAlvarez,JoeyMaxon,DavidDuval,DavidCarr,CharleyHoffman,TomScherrer,MattHendrix,BrandonKnaub,RickyTouma,DelPonchock,JimSchouller_Jr,GeorgeBradford,MikeSmall,JoeAffrunti,ChrisBotsford,DerekLamely,BrettMelton,RoyBiancalana,DannyMulhearn,HiroyukiFujita,JohnBermel,JamieRogers,BradleyHeaven,ChrisWinkel,KevinHaefner,JohnShawver,WayneLevi,DavidOgrin,TimConley,JimBenepe,BradBryant,MikeSullivan,DaveRummells,MikeSposa,PhilTataurangi,BillBritton,NolanHenke,AkioSadakata,JohnAdams,BradFabel,KennyKnox,WilliamLinkIV,LarryRinker,DanHalldorson,MacOGrady,SamRandolph,GaryHallberg,DennisColligan,MikeDonald,DavidBranham,KevinSavage,BobLohr,NickGilliam,NathanFritz,JerrySmith,JimSchuman,MarioTiziani,CharlieBrown,JonTurcott,AndyBarrett,SeanPacetti,MiguelRivera,MattSeppanen,JeffRoth,RyanWelborn,MikeAustin,SteveVecellio,BobAckerman,Jean-FrancoisRemesy,NickOHern,ChipSullivan,DavidHowell,S.K.Ho,ShingoKatayama,ScottDrummond,JeffCoston,RaphaelJacquelin,HaleIrwin,QuinnGriffing,RicardoGonzalez,ZaneZwemke,TimFleming,AlanSchulte,GraemeMcDowell,FrankBensel,SteveSchneiter,CaryHungate,BruceSmith,BobSowards,MikeNorthern,RonPhilo_Jr,DavidTentis,RobertThompson,MikeBaker_Jr,MikeSchuchart,SeanEnglish,MarkEvenson,BrettRumford,BarryLane,PeterSenior,PierreFulke,TimWilkinson,MattWeibring,BradleyHughes,JyotiRandhawa,EliZackheim,KevinGiancola,TomGleeton,UlyGrisette,FrankGraziosa,BobMucha,MarcelSiem,JasonCaron,JamieNeher,FrankVana,JefferyW.Martin,JimRutledge,DirkAyers,BradSutterfield,ScottDunlap,MarcGirouard,ClintJensen,RichardScott,StephenWoodard,JonMills,SteveScott,RichardZokol,DerekGillespie,RobMcMillan,DavidHearn,MarcBourgeois,CraigDoell,DavidMathis,JamesLepp,DarrenWallace,AdamMeyer,BrandelChamblee,JJWall,SeanFarren,JohnAber,RettCrowder,PaulGoydos,EdFryatt,MarcoRuiz,RyanMoore,ChrisStroud,BradHauer,JayOverton}
@ATTRIBUTE strokes	real
@ATTRIBUTE tournament	real

@DATA
BrentGeiberger,70,24
BillGlasson,70,24
BillHaas,70,24
PeteJordan,70,24
ShaunMicheel,70,24
ChrisRiley,70,24
SteveStricker,70,24
EstebanToledo,70,24
MarkWilson,70,24
MichaelBradley,70.25,24
DavidBranshaw,70.25,24
DannyBriggs,70.25,24
JohnCook,70.25,24
GlenDay,70.25,24
LukeDonald,70.25,24
MarkHensby,70.25,24
CoreyPavin,70.25,24
JeffBrehaut,70.5,24
BradFaxon,70.5,24
CharleyHoffman,70.5,24
RichardS.Johnson,70.5,24
CarlPettersson,70.5,24
RichBeem,70.5,24
DanielChopra,70.75,24
DavidEdwards,70.75,24
LenMattiace,70.75,24
TommyTolles,70.75,24
StephenAllan,70.75,24
PatBates,70.75,24
CameronBeckman,70.75,24
GarrettWillis,70.75,24
BillyMayfair,71,24
CliffKresge,71.25,24
KellyMitchum,71.25,24
HeathSlocum,71.25,24
TomByrum,71.5,24
JonathanKaye,71.5,24
KellyGibson,71.75,24
HunterMahan,71.75,24
GeoffOgilvy,71.75,24
PatrickSheehan,71.75,24
AaronBaddeley,71.75,24
MikeGrob,72.25,24
StevePate,72.5,24
DickyPride,72.5,24
JohnDaly,73.25,24
JayDonBlake,75.25,24
JoelKribel,71,24
BlaineMcCallister,71,24
RodPampling,71,24
DeanePappas,71,24
TomScherrer,71,24
RussCochran,71,24
JayDelsing,71,24
TrevorDodds,71,24
JoelEdwards,71,24
RobertGamez,71,24
D.J.Brigman,71,24
MarkBrooks,71,24
HankKuehne,71.5,24
BradLardon,71.5,24
SpikeMcRoy,71.5,24
BrendenPappas,71.5,24
JayWilliamson,71.5,24
WillieWood,71.5,24
MattHendrix,71.5,24
JustinLeonard,72,24
DeanWilson,72,24
TimClark,72,24
JasonDufner,72,24
ToddFischer,72,24
BrianGay,72,24
MathiasGronberg,72,24
DonnieHammond,72,24
TomCarter,72.5,24
ScottMcCarron,72.5,24
HirofumiMiyase,72.5,24
GeneSauers,72.5,24
ChrisSmith,72.5,24
PaulStankowski,72.5,24
OmarUresti,72.5,24
StanUtley,72.5,24
TjaartvanderWalt,72.5,24
KrisCox,72.5,24
ArjunAtwal,72.5,24
ScottHoch,72.5,24
CarlPaulson,73,24
RolandThatcher,73,24
FredFunk,73,24
JimCarter,73.5,24
MikeHulbert,73.5,24
TrippIsenhour,73.5,24
KentJones,73.5,24
PatrickMoore,73.5,24
DennisPaulson,73.5,24
BrettQuigley,73.5,24
JoeySindelar,73.5,24
AndreStolz,73.5,24
DavidSutherland,73.5,24
GregChalmers,73.5,24
KenDuke,73.5,24
BrandonKnaub,74,24
BrianKortan,74,24
RickyTouma,74,24
LucasGlover,74,24
JasonBohn,74,24
JimMcGovern,74.5,24
DelPonchock,74.5,24
JohnE.Morgan,75,24
TedTryba,75,24
MichaelClarkII,75.5,24
JimSchouller_Jr,76.5,24
MikeHeinen,76.5,24
GeorgeBradford,76.5,24
KevinMuncrief,77.5,24
StephenAmes,68.5,25
SteveLowery,69,25
MarkHensby,69.25,25
LukeDonald,69.25,25
StuartAppleby,69.5,25
GeoffOgilvy,69.5,25
DavisLoveIII,69.75,25
CarlPettersson,69.75,25
TigerWoods,69.75,25
JimFuryk,69.75,25
ScottHoch,70,25
RobertAllenby,70,25
ShigekiMaruyama,70,25
PatPerez,70,25
LorenRoberts,70,25
ScottVerplank,70,25
MattGogel,70.25,25
CharlesHowellIII,70.25,25
JohnRollins,70.25,25
VijaySingh,70.25,25
CarlosFranco,70.25,25
RobertGamez,70.25,25
J.J.Henry,70.5,25
D.J.Brigman,70.75,25
PeterLonard,70.75,25
BillyMayfair,70.75,25
MichaelAllen,71,25
DavidBranshaw,71,25
BartBryant,71,25
BobBurns,71,25
JonathanByrd,71,25
MikeSmall,71,25
JasonBohn,71.25,25
TomCarter,71.25,25
JoseCoceres,71.25,25
RichardS.Johnson,71.25,25
JerryKelly,71.25,25
KevinNa,71.25,25
SteveStricker,71.25,25
BrinyBaird,71.5,25
RichBeem,71.5,25
K.J.Choi,71.5,25
StevePate,71.5,25
BrettQuigley,71.5,25
MarkWilson,71.5,25
DavidFrost,71.5,25
SkipKendall,71.75,25
StephenLeaney,71.75,25
ScottMcCarron,71.75,25
JeffSluman,71.75,25
ChadCampbell,72,25
JasonDufner,72,25
SteveElkington,72,25
PatrickSheehan,72,25
ScottSimpson,72,25
ChrisSmith,72,25
JayWilliamson,72,25
StephenAllan,72.25,25
AaronBaddeley,72.25,25
PatBates,72.25,25
ToddFischer,72.25,25
BradLardon,72.25,25
BrianBateman,72.5,25
RobertDamron,72.5,25
DanForsman,72.5,25
HankKuehne,72.5,25
LenMattiace,72.5,25
GeneSauers,72.5,25
JoeySindelar,72.5,25
VaughnTaylor,72.5,25
LucasGlover,72.75,25
TommyArmourIII,72.75,25
CraigBowden,72.75,25
GlenDay,72.75,25
KevinSutherland,72.75,25
BrentGeiberger,72.75,25
HeathSlocum,73,25
J.P.Hayes,73.25,25
JoelEdwards,73.5,25
J.L.Lewis,73.5,25
TrevorDodds,73.75,25
RyanPalmer,73.75,25
TedPurdy,72.5,25
BenCurtis,72.5,25
JayDelsing,72.5,25
CraigBarlow,72.5,25
NotahBegayIII,72.5,25
DudleyHart,72.5,25
ZachJohnson,72.5,25
HunterMahan,72.5,25
BlaineMcCallister,72.5,25
BrandtSnedeker,73,25
RolandThatcher,73,25
GregChalmers,73,25
KrisCox,73,25
BobEstes,73,25
SteveFlesch,73,25
DeanWilson,73,25
GuyBoros,73,25
JoeAffrunti,73,25
MathiasGronberg,73,25
ToddHamilton,73,25
CliffKresge,73,25
JoeOgilvie,73,25
BrendenPappas,73,25
TjaartvanderWalt,73.5,25
CamiloVillegas,73.5,25
GrantWaite,73.5,25
BrianGay,73.5,25
OlinBrowne,73.5,25
JohnSenden,73.5,25
TomByrum,73.5,25
WoodyAustin,73.5,25
DannyBriggs,73.5,25
ShaunMicheel,73.5,25
RodPampling,73.5,25
DeanePappas,73.5,25
TommyTolles,74,25
KenGreen,74,25
DanielChopra,74,25
KenDuke,74,25
JoeDurant,74,25
NealLancaster,74,25
AndreStolz,74.5,25
ArjunAtwal,74.5,25
RichBarcelo,74.5,25
JeffBrehaut,74.5,25
BrianKortan,74.5,25
HirofumiMiyase,74.5,25
DavidMorlandIV,74.5,25
CraigPerks,74.5,25
RussCochran,75,25
DannyEllis,75,25
FrankLickliter,75,25
RoccoMediate,75,25
GregNorman,75,25
DanOlsen,75,25
OmarUresti,75.5,25
ChrisBotsford,75.5,25
JoelKribel,75.5,25
DerekLamely,75.5,25
EstebanToledo,76,25
MikeWeir,76,25
CaseyWittenberg,76,25
KentJones,76,25
AaronBarber,76.5,25
BrettMelton,76.5,25
DavidGossett,77,25
ScottHend,77,25
PatrickMoore,77,25
RoyBiancalana,77.5,25
DannyMulhearn,78.5,25
MarkHensby,67,26
JohnE.Morgan,67,26
JoseCoceres,67.25,26
JoelKribel,67.5,26
VijaySingh,67.5,26
SteveStricker,67.5,26
GregChalmers,67.5,26
JohnRollins,67.75,26
JeffSluman,67.75,26
StewartCink,67.75,26
JayHaas,68,26
ScottHoch,68,26
JeffBrehaut,68,26
RobertGamez,68.25,26
ScottMcCarron,68.25,26
CarlPaulson,68.25,26
PatrickSheehan,68.25,26
VaughnTaylor,68.25,26
JasonBohn,68.25,26
ZachJohnson,68.5,26
LenMattiace,68.5,26
JimMcGovern,68.5,26
CaseyWittenberg,68.5,26
OlinBrowne,68.75,26
GlenDay,68.75,26
JoeDurant,68.75,26
HankKuehne,69,26
J.L.Lewis,69,26
ShigekiMaruyama,69,26
DavidMorlandIV,69,26
TomPernice_Jr,69,26
JoelEdwards,69.25,26
LucasGlover,69.25,26
KevinSutherland,69.25,26
StanUtley,69.25,26
AaronBarber,69.25,26
BenCrane,69.25,26
ChrisDiMarco,69.25,26
HarrisonFrazar,69.5,26
NealLancaster,69.5,26
JohnSenden,69.5,26
WesShort,69.5,26
MarkWilson,69.5,26
BartBryant,69.5,26
DanielChopra,69.5,26
ToddFischer,69.75,26
MikeHeinen,69.75,26
NickPrice,69.75,26
TedPurdy,69.75,26
HidemichiTanaka,69.75,26
BrinyBaird,69.75,26
KrisCox,69.75,26
JasonDufner,69.75,26
WoodyAustin,69.75,26
CarlosFranco,70,26
DonnieHammond,70,26
J.P.Hayes,70,26
MikeSpringer,70,26
ToddHamilton,70.25,26
ChrisSmith,70.25,26
KirkTriplett,70.25,26
CamiloVillegas,70.25,26
WillieWood,70.25,26
RichardS.Johnson,70.5,26
JonathanByrd,70.75,26
PatPerez,70.75,26
KevinNa,71,26
RolandThatcher,71,26
DavidEdwards,71,26
J.J.Henry,71.25,26
TrippIsenhour,71.25,26
RogerTambellini,71.25,26
D.J.Brigman,71.25,26
MattKuchar,71.5,26
PatrickMoore,71.5,26
HunterMahan,70.5,26
StevePate,70.5,26
GeneSauers,70.5,26
TommyArmourIII,70.5,26
JayDonBlake,70.5,26
GuyBoros,70.5,26
EstebanToledo,70.5,26
GarrettWillis,70.5,26
DeanWilson,70.5,26
MathiasGronberg,70.5,26
BillHaas,70.5,26
BlaineMcCallister,71,26
SpikeMcRoy,71,26
HirofumiMiyase,71,26
GeoffOgilvy,71,26
NotahBegayIII,71,26
JayWilliamson,71,26
MichaelClarkII,71,26
KeithClearwater,71,26
TrevorDodds,71,26
JimGallagher_Jr,71,26
BrianGay,71,26
BrentGeiberger,71,26
KellyGibson,71,26
BrianKortan,71,26
BradLardon,71,26
JoeOgilvie,71.5,26
DanPohl,71.5,26
DickyPride,71.5,26
LorenRoberts,71.5,26
RichBarcelo,71.5,26
CraigBarlow,71.5,26
PatBates,71.5,26
MichaelBradley,71.5,26
AndreStolz,71.5,26
TommyTolles,71.5,26
TedTryba,71.5,26
OmarUresti,71.5,26
BillGlasson,71.5,26
D.A.Points,72,26
JoeAffrunti,72,26
JimCarter,72,26
RobertDamron,72,26
RoccoMediate,72.5,26
GrantWaite,72.5,26
JayDelsing,72.5,26
KenDuke,72.5,26
RobinFreeman,72.5,26
DavidFrost,72.5,26
HiroyukiFujita,72.5,26
MikeGrob,72.5,26
DeanePappas,73,26
PaulAzinger,73,26
KentJones,73,26
KevinMuncrief,73.5,26
ScottSimpson,73.5,26
BobBurns,73.5,26
RussCochran,73.5,26
DavidGossett,73.5,26
BrendenPappas,74,26
HeathSlocum,74,26
JohnBermel,74,26
BrianHenninger,74,26
RyanPalmer,74.5,26
DavidSutherland,74.5,26
BrockMackenzie,74.5,26
JamieRogers,75,26
ChrisCouch,75,26
TomCarter,75.5,26
BradleyHeaven,76,26
ChrisWinkel,76.5,26
KevinHaefner,77,26
JohnShawver,77.5,26
JonathanByrd,67,27
TedPurdy,67.25,27
NotahBegayIII,67.5,27
ToddFischer,67.5,27
RobinFreeman,67.5,27
HidemichiTanaka,67.5,27
NealLancaster,67.75,27
VaughnTaylor,67.75,27
CamiloVillegas,67.75,27
JohnSenden,68,27
JimGallagher_Jr,68,27
RobertGamez,68,27
JohnE.Morgan,68.25,27
ChrisSmith,68.25,27
HankKuehne,68.25,27
TommyTolles,68.25,27
JoeySindelar,68.5,27
StephenAllan,68.5,27
BillHaas,68.5,27
JayWilliamson,68.5,27
BrendenPappas,68.75,27
JohnRollins,68.75,27
CraigStadler,68.75,27
PatBates,68.75,27
JasonBohn,68.75,27
WayneLevi,68.75,27
EstebanToledo,68.75,27
OmarUresti,68.75,27
JimCarter,69,27
GregChalmers,69,27
DanielChopra,69,27
JohnCook,69,27
JasonDufner,69,27
MarkWiebe,69,27
DavidPeoples,69.25,27
DavidEdwards,69.25,27
GabrielHjertstedt,69.25,27
RichardS.Johnson,69.25,27
StanUtley,69.25,27
KevinStadler,69.5,27
FredFunk,69.5,27
LucasGlover,69.5,27
WesShort,69.75,27
MichaelClarkII,69.75,27
MikeGrob,69.75,27
BrianKortan,69.5,27
RolandThatcher,69.75,27
BrockMackenzie,70,27
CarlPaulson,70,27
BrettQuigley,70,27
CraigBowden,70,27
OlinBrowne,70,27
TomCarter,70,27
HiroyukiFujita,70,27
GarrettWillis,70,27
KevinMuncrief,70.25,27
KellyGibson,70.25,27
MattHendrix,70.25,27
RogerTambellini,70.25,27
JohnMorse,70.5,27
DavidOgrin,70.5,27
BillyAndrade,70.5,27
TimConley,70.5,27
TrevorDodds,70.5,27
KenDuke,70.5,27
MarkWilson,70.5,27
KevinNa,70.75,27
DannyBriggs,70.75,27
MikeSpringer,71,27
MikeHeinen,71,27
MikeStandly,71,27
JimBenepe,71.25,27
KenGreen,71.25,27
GrantWaite,71.25,27
DavidSutherland,71.5,27
BrandtSnedeker,71.75,27
BradBryant,71.75,27
MikeSullivan,72.25,27
KentJones,71.5,27
BlaineMcCallister,71.5,27
DavidMorlandIV,71.5,27
DanPohl,71.5,27
DickyPride,71.5,27
JoelEdwards,71.5,27
RickFehr,71.5,27
BillGlasson,71.5,27
DeanWilson,72,27
GregKraft,72,27
MattKuchar,72,27
DaveRummells,72,27
ScottSimpson,72,27
MikeSposa,72,27
PhilTataurangi,72,27
KeithClearwater,72,27
JayDonBlake,72,27
MichaelBradley,72,27
DavidBranshaw,72,27
BillBritton,72,27
WillieWood,72.5,27
NolanHenke,72.5,27
MikeHulbert,72.5,27
JimMcGovern,72.5,27
AkioSadakata,72.5,27
JohnAdams,72.5,27
AlexCejka,72.5,27
DonnieHammond,73,27
BradleyHeaven,73,27
DanOlsen,73,27
BradFabel,73,27
KennyKnox,73.5,27
WilliamLinkIV,73.5,27
TagRidings,73.5,27
LarryRinker,73.5,27
MichaelAllen,73.5,27
AaronBarber,73.5,27
GuyBoros,73.5,27
DanHalldorson,74,27
MacOGrady,74,27
SamRandolph,74,27
GaryHallberg,74.5,27
J.P.Hayes,74.5,27
BrianHenninger,74.5,27
TedTryba,74.5,27
DennisColligan,74.5,27
MikeDonald,74.5,27
DavidFrost,74.5,27
DavidBranham,74.5,27
DavidGossett,75.5,27
KevinSavage,80,27
BobLohr,82.5,27
CarlosFranco,66.75,28
FredFunk,67.25,28
BrettQuigley,67.25,28
BillyAndrade,67.5,28
OlinBrowne,67.5,28
PatrickSheehan,67.5,28
DannyBriggs,67.75,28
KennyPerry,67.75,28
BoVanPelt,67.75,28
ScottHoch,68,28
JasonDufner,68.25,28
ScottVerplank,68.25,28
TomByrum,68.5,28
JerryKelly,68.5,28
FrankLickliter,68.5,28
ScottMcCarron,68.5,28
CoreyPavin,68.5,28
CraigBowden,68.75,28
BartBryant,68.75,28
ToddFischer,68.75,28
KirkTriplett,68.75,28
AaronBarber,69,28
LucasGlover,69,28
JeffSluman,69,28
JayWilliamson,69,28
DeanWilson,69,28
BradFaxon,69.25,28
DanForsman,69.25,28
BrianGay,69.25,28
RichardS.Johnson,69.25,28
CameronBeckman,69.5,28
J.J.Henry,69.5,28
RyanPalmer,69.5,28
RogerTambellini,69.5,28
HidetoTanihara,69.5,28
RichBarcelo,69.75,28
DanielChopra,69.75,28
RobertGamez,69.75,28
BrentGeiberger,69.75,28
KentJones,69.75,28
MattKuchar,69.75,28
BrendenPappas,69.75,28
WesShort,69.75,28
SteveStricker,69.75,28
TommyTolles,69.75,28
MarkWilson,69.75,28
GregChalmers,70,28
JohnCook,70,28
JayDelsing,70,28
SteveElkington,70,28
BobEstes,70,28
MikeGrob,70,28
TrippIsenhour,70,28
LenMattiace,70,28
SpikeMcRoy,70,28
JoeySindelar,70,28
StephenAllan,70.25,28
PaulAzinger,70.25,28
RichBeem,70.25,28
HarrisonFrazar,70.25,28
KevinMuncrief,70.25,28
JonathanByrd,70.5,28
JimCarter,70.5,28
JimGallagher_Jr,70.5,28
TedPurdy,70.5,28
LorenRoberts,70.5,28
ScottSimpson,70.5,28
TomCarter,70.75,28
J.L.Lewis,71,28
SteveLowery,71,28
CamiloVillegas,71,28
MarkCalcavecchia,71.25,28
JoeDurant,71.25,28
SkipKendall,71.25,28
JasonBohn,71.5,28
KrisCox,71.5,28
NickGilliam,71.5,28
KenGreen,71.5,28
DanOlsen,71.5,28
StevePate,71.75,28
DavidRoesch,71.75,28
CliffKresge,72.5,28
KevinNa,72.5,28
BradLardon,72.75,28
DavidEdwards,73.5,28
DavidPeoples,71,28
HeathSlocum,71,28
K.J.Choi,71,28
HidemichiTanaka,71,28
TimThelen,71,28
GrantWaite,71,28
RobertDamron,71,28
JoelEdwards,71,28
RobinFreeman,71,28
MikeHeinen,71,28
JohnE.Morgan,71,28
PatBates,71,28
GeneSauers,71.5,28
OmarUresti,71.5,28
GarrettWillis,71.5,28
NotahBegayIII,71.5,28
DeanePappas,72,28
DennisPaulson,72,28
ChrisSmith,72,28
JeffBrehaut,72,28
RolandThatcher,72,28
EstebanToledo,72,28
GlenDay,72,28
KenDuke,72,28
NathanFritz,72,28
BrianKortan,72,28
NealLancaster,72,28
PatrickMoore,72,28
DavidMorlandIV,72,28
WoodyAustin,72,28
BrianBateman,72,28
TagRidings,72.5,28
JerrySmith,72.5,28
DavidBranshaw,72.5,28
D.J.Brigman,72.5,28
JoeAffrunti,72.5,28
MichaelAllen,72.5,28
DannyEllis,72.5,28
J.P.Hayes,72.5,28
HunterMahan,72.5,28
BlaineMcCallister,72.5,28
SeanMurphy,72.5,28
ArjunAtwal,72.5,28
CraigBarlow,72.5,28
CarlPaulson,73,28
MichaelClarkII,73,28
TrevorDodds,73,28
DonnieHammond,73,28
BillyMayfair,73,28
LarryMize,73,28
JayDonBlake,73,28
MikeSpringer,73.5,28
DavidSutherland,73.5,28
TedTryba,73.5,28
DavidFrost,73.5,28
JoelKribel,73.5,28
HirofumiMiyase,73.5,28
VaughnTaylor,74,28
JimSchuman,74.5,28
MarioTiziani,74.5,28
MikeStandly,75,28
CharlieBrown,75,28
CaseyWittenberg,75,28
ChrisCouch,75.5,28
JonTurcott,76.5,28
DickyPride,77,28
AndyBarrett,81,28
DavidGossett,81.5,28
VijaySingh,66.25,29
JohnDaly,66.5,29
CarlosFranco,66.75,29
TigerWoods,66.75,29
StewartCink,67.5,29
JimFuryk,67.75,29
JeffSluman,67.75,29
DanielChopra,68,29
JerryKelly,68,29
ScottVerplank,68.25,29
MarkOMeara,68.25,29
CraigBarlow,68.75,29
JoseMariaOlazabal,68.75,29
BrendenPappas,68.75,29
ChrisDiMarco,69,29
BillyAndrade,69,29
KennyPerry,69,29
BobTway,69.25,29
JimCarter,69.25,29
PaulCasey,69.25,29
